name,isin,url
abrdn Future Raw Materials ETF USD Acc GBP,IE000J7QYHD8,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001X5KZ/IE000J7QYHD8
abrdn Future Real Estate UCITS ETF GBP,IE000GGQK173,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001SQN2/IE000GGQK173
abrdn Future Supply Chains ETF USD Acc GBP,IE000G9O8QD4,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001X5L0/IE000G9O8QD4
Alpha SICAV Fair Oaks AAA CLO ETF EURInc GBP,LU2785470191,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001TSZS/LU2785470191
Alpha SICAV Fair Oaks AAA CLO ETFGBPHAcc,LU2825557270,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001UPOZ/LU2825557270
Amundi CAC 40 ETF Dist GBP,FR0007052782,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P00013Z57/FR0007052782
Amundi Core EUR Corporate Bd ETF Dist GBP,LU1931975079,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001HVB3/LU1931975079
Amundi Core MSCI Japan ETF Acc GBP,LU1781541252,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001CY66/LU1781541252
Amundi Core MSCI Japan ETF GBP H Acc,LU1781541682,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001EXBH/LU1781541682
Amundi Core MSCI World ETF Acc GBP,IE000BI8OT95,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001UO0E/IE000BI8OT95
Fidelity US Equity Rsh Enh ETF USD Acc GBP,IE00BKSBGS44,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001K1SA/IE00BKSBGS44
Fidelity US Fundamental Lrg Cp Cr ETFAcc GBP,IE000IY9QFN9,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001XGTA/IE000IY9QFN9
Fidelity US Fundamental Sm-Mid Cp ETFAcc GBP,IE000PNL0242,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001XGTB/IE000PNL0242
Fidelity US Quality Income ETF Acc GBP,IE00BYXVGY31,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001A1Z0/IE00BYXVGY31
Fidelity US Quality Income ETF GBP H Acc,IE00BYV03C98,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001AMSM/IE00BYV03C98
Fidelity US Quality Income ETF Inc GBP,IE00BYXVGX24,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001A1YZ/IE00BYXVGX24
Fidelity US Value Rsrch Enh ETF USD Acc GBP,IE000MKIH0W7,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001UB4G/IE000MKIH0W7
Fidelity USD Corp Bd Rsh Enh PABETF£Hacc,IE000X3MDCC5,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001RDG8/IE000X3MDCC5
Fidelity USD Corp Bd Rsh Enh PAB ETF Inc GBP,IE000JJQ6248,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001RZWU/IE000JJQ6248
Fidelity USD HY Corp BdRshEnhPABETF£HAcc,IE000IKCYI88,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001RDGB/IE000IKCYI88
HSBC Developed World Scrn Eq ETF GBP,IE00BKY59K37,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001J2S5/IE00BKY59K37
HSBC Emerging Market Screened Eq ETF GBP,IE00BKY59G90,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001J2S4/IE00BKY59G90
HSBC EURO STOXX 50 ETF GBP,IE00B4K6B022,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0000M4AU/IE00B4K6B022
HSBC Europe Screened Equity ETF GBP,IE00BKY55W78,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001J2S1/IE00BKY55W78
HSBC FTSE 100 ETF,IE00B42TW061,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0000KX1H/IE00B42TW061
HSBC FTSE 250 ETF,IE00B64PTF05,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0000NO7Q/IE00B64PTF05
HSBC FTSE EPRA/NAREIT Developed ETF GBP,IE00B5L01S80,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0000TYA0/IE00B5L01S80
HSBC Global Sukuk UCITS ETF C USD GBP,IE000E8WZD37,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001RM1V/IE000E8WZD37
HSBC Hang Seng Tech ETF GBP,IE00BMWXKN31,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001LB0G/IE00BMWXKN31
HSBC Japan Screened Equity ETF GBP,IE00BKY55S33,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001J2S0/IE00BKY55S33
Invesco US Trs Bd 1-3 Yr ETF GBP H Dis,IE00BF2FNL98,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001HYT9/IE00BF2FNL98
Invesco US Trs Bd 1-3 Yr ETF USD Dis GBP,IE00BF2FNG46,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001FGCV/IE00BF2FNG46
Invesco US Trs Bd 3-7 Yr ETF GBP Hdg Dis,IE00BF2GC043,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001H3L0/IE00BF2GC043
Invesco US Trs Bd 3-7 Yr ETF USD Dis GBP,IE00BF2FNQ44,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001FGCW/IE00BF2FNQ44
