name,isin,url
Avantis Global Small Cap Val ETF USD Acc GBP,IE0003R87OG3,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001UBZX/IE0003R87OG3
Defiance AI & Power Infrstrctr ETFUSDAcc GBP,IE000WUTBLT5,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0002EIEC/IE000WUTBLT5
Dimensional Glbl ex US CorEqMktETFUSDAcc GBP,IE0002YHUWS3,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0002COV5/IE0002YHUWS3
Dimensional US Core Eq Mkt ETF USD Acc GBP,IE000XKK4AV2,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0002COV3/IE000XKK4AV2
Drone ETF Accumulating Share Cl USD Acc GBP,IE0003XW12I8,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P00021FWF/IE0003XW12I8
EMQQ Emerging Markets Internet ETFAcc GBP,IE00BFYN8Y92,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001ESIO/IE00BFYN8Y92
Fidelity EM Eq Rsh Enh ETF USD Acc GBP,IE00BLRPN388,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001KERG/IE00BLRPN388
Fidelity Emerg Mkts Qual Inc ETF USD Acc GBP,IE00BYSX4846,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001BXX9/IE00BYSX4846
Fidelity Emerg Mkts Qual Inc ETF USD Inc GBP,IE00BYSX4739,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001IF81/IE00BYSX4739
Fidelity ESG USD EM Bond ETF Acc GBP H,IE00BM9GRQ71,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001LEP3/IE00BM9GRQ71
Global X E-commerce ETF USD Acc GBP,IE00BMH5XY61,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001NTTL/IE00BMH5XY61
Global X FinTech ETF USD Inc GBP,IE00BLCHK052,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001NTUI/IE00BLCHK052
