name,isin,url
7IM Pathbuilder 2 Class 2 Inc Income,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/BMDPC43/SelfSelectFund
7IM Pathbuilder 2 Class 2C Accumulation,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/BMDPC32/SelfSelectFund
7IM Pathbuilder 3 Class 3C Accumulation,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/BMDPC76/SelfSelectFund
7IM Pathbuilder 3 Class C Inc Income,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/BMDPC87/SelfSelectFund
7IM Pathbuilder 4 Class 4 Acc Accumulation,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/BMDPCC1/SelfSelectFund
7IM Pathbuilder 4 Class 4 Inc Income,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/BMDPCD2/SelfSelectFund
7IM Real Return Class C Accumulation,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/B75MS61/SelfSelectFund
7IM Responsible Balanced Class C Accumulation,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/B1LBFZ8/SelfSelectFund
7IM Responsible Balanced Class C Income,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/B1LBG00/SelfSelectFund
AQR Capital Management AQR Apex UCITS Fund Class C1 Accumulation,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/BYZN302/SelfSelectFund
Allianz Global Investors UK UK Opportunities Class C Accumulation,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/B8BB944/SelfSelectFund
Allianz Global Investors UK UK Opportunities class O Accumulation,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/BYZQQN5/SelfSelectFund
Allspring (Lux) Worldwide Fund Climate Transition Global Equity Class Z Accumulation,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/BMDXPM6/SelfSelectFund
Allspring (Lux) Worldwide Fund Emerging Markets Equity Advantage Class Z Accumulation,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/B7VDVY7/SelfSelectFund
Allspring (Lux) Worldwide Fund Emerging Markets Equity Class I Accumulation,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/B673C52/SelfSelectFund
Allspring (Lux) Worldwide Fund Global Equity Enhanced Income Class Z Income,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/BM9CNN4/SelfSelectFund
Allspring (Lux) Worldwide Fund U.S. All Cap Growth Class I Accumulation,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/B3P0LJ1/SelfSelectFund
Allspring (Lux) Worldwide Fund U.S. All Cap Growth Class Z Accumulation,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/B8FWGL9/SelfSelectFund
Allspring (Lux) Worldwide Fund U.S. All Cap Growth Class Z Income,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/BHY3RK2/SelfSelectFund
Alquity SICAV Asia Class I Accumulation,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/BK6YNF1/SelfSelectFund
Artemis Strategic Bond Class I Monthly Income,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/B2PLJS2/SelfSelectFund
Artemis Strategic Bond Class I Quarterly Accumulation,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/B2PLJR1/SelfSelectFund
Artemis Strategic Bond Class I Quarterly Income,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/BJT0KT2/SelfSelectFund
