name,isin,url
Amundi US TIPS Govt Infl-LnkdBdETFDist GBP,LU1452600270,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P00018JSA/LU1452600270
Amundi US TIPS Govt Infl-LnkdBdETF£HDist,LU1452600601,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P00019Y1L/LU1452600601
Amundi US Treasury 1-3Y ETF Dist GBP,LU1407887162,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001AM49/LU1407887162
Amundi US Treasury 7-10Y ETF Dist GBP,LU1407888053,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P000188O4/LU1407888053
Amundi US Treasury Bond Lng DtdETFDist GBP,LU1407890620,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001EWD2/LU1407890620
Amundi US Treasury Bond Lng DtdETF£HDist,LU1407891271,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001Q76K/LU1407891271
ARK Artfcl Intlgc & Rbtc ETF A USD Acc GBP,IE0003A512E4,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001SSV2/IE0003A512E4
ARK Genomic Revolution ETF A USD Acc GBP,IE000O5M6XO1,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001SSV6/IE000O5M6XO1
ARK Innovation ETF A USD Acc GBP,IE000GA3D489,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001SSV4/IE000GA3D489
Avantis Global Equity ETF USD Acc ETF GBP,IE000RJECXS5,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001UBZW/IE000RJECXS5
Future of Defence Screened ETF $ Acc GBP,IE00041H4WT9,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001Y7NE/IE00041H4WT9
Global Core Equity UCITS ETF USD Acc GBP,IE000EGGFVG6,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001YB5L/IE000EGGFVG6
