name,isin,url
Fidelity ESG USD EM Bond ETF Inc GBP,IE00BM9GRP64,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001M0RB/IE00BM9GRP64
Fidelity EUR Corp Bd Rsh Enh PABETF£HAcc,IE00048UULY2,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001RDG2/IE00048UULY2
Fidelity EUR Corp Bd Rsh Enh PAB ETF Inc GBP,IE000VQZQ963,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001RZWT/IE000VQZQ963
Fidelity EUR HY Corp BdRshEnhPABETF£Hacc,IE000I6Q83Z7,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001RDG5/IE000I6Q83Z7
Fidelity Europe Equity Rsh Enh ETFEURAcc GBP,IE00BKSBGT50,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001K1QO/IE00BKSBGT50
Fidelity Europe Qual Inc ETF EUR Acc GBP,IE00BYSX4283,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001BXX8/IE00BYSX4283
Fidelity Europe Qual Inc ETF EUR Inc GBP,IE00BYSX4176,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001IF82/IE00BYSX4176
Fidelity Europe Qual Inc ETF GBP H Acc,IE00BYSX4408,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001BG3F/IE00BYSX4408
Fidelity Gl Crp Bd RshEnhPABETFGBPAccH,IE00BM9GRN41,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001LEP1/IE00BM9GRN41
Fidelity Glb Eq Rsrch Enh PAB ETF $ Acc GBP,IE000TYGG0N6,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001Y09X/IE000TYGG0N6
Global X Video Games & Esports ETF D GBP,IE00BLR6Q650,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001LDQG/IE00BLR6Q650
Gold Miners Screened ETF GBP,IE00BNTVVR89,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001MRVU/IE00BNTVVR89
Goldman Sachs Acs CHN Govt Bd ETF USDInc GBP,IE00BJSBCS90,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001OERI/IE00BJSBCS90
GS Acs UK Glt 1-10 Yrs ETF CLG BP Dist,IE0003MKK4H3,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001NF17/IE0003MKK4H3
GS Alp Enh Eurp Eq Actv ETF EUR (Acc) GBP,IE000RITWOD4,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001VDHU/IE000RITWOD4
GS Alp Enh Jpn Eq Actv ETF JPY Acc GBP,IE000ZUTO1I5,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001VDIQ/IE000ZUTO1I5
GS Alp Enh US Eq Act ETF USD Acc GBP,IE000HYFO765,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001V6KD/IE000HYFO765
GS Alp Enh Wld Eq Actv ETF USD (Acc) GBP,IE000UFAX9L6,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001VDHS/IE000UFAX9L6
Goldman Sachs Glb Gren Bd ETF GBP H Dist,IE0004IR5U82,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001SEMS/IE0004IR5U82
Goldman Sachs USD HY Bd Act ETF USD Dist GBP,IE0006B9CPY7,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001UNEU/IE0006B9CPY7
Invesco NASDAQ-100 ESG ETF USD Acc GBP,IE000COQKPO9,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001NNL5/IE000COQKPO9
Invesco UK Gilt 15+ Year ETF GBP Dist,IE000AES5KQ5,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001WYFN/IE000AES5KQ5
Invesco US Trs Bd 10+ Year ETF GBP HDist,IE00BKWD3859,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001PW2D/IE00BKWD3859
Invesco MSCI ACWI Islamic M-Ser ETF $Acc GBP,IE000LFC57H7,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P00020HRW/IE000LFC57H7
Invesco MSCI China Tech AS Stk Cnct ETF GBP,IE00BM8QS095,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001MPEN/IE00BM8QS095
Invesco MSCI USA Universal Scrn ETF GBP,IE00BJQRDM08,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001HSH3/IE00BJQRDM08
Invesco MSCI USA Unvsl Scrn ETF £Acc,IE000T5R61X5,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001OD9I/IE000T5R61X5
Invesco Preferred Shares ETF GBP,IE00BDVJF675,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001E4N9/IE00BDVJF675
Invesco RAFI All-World Fdmtl Val ETF GBP,IE00B23LNQ02,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0000NHSB/IE00B23LNQ02
Invesco RAFI Emerging Mkts Fdml Val ETF GBP,IE00B23D9570,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0000I2A5/IE00B23D9570
iShares Edge MSCI Eurp Val Fctr ETF €Acc GBP,IE00BQN1K901,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P00015979/IE00BQN1K901
iShares Edge MSCI USA MinVolAdvcdETF$Acc GBP,IE00BKVL7331,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001V0RI/IE00BKVL7331
iShares Edge MSCI USA Momt Fac ETF $ Acc GBP,IE00BD1F4N50,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001A2AB/IE00BD1F4N50
iShares Edge MSCI USA Qual Fac ETF $ Acc GBP,IE00BD1F4L37,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P00019WM7/IE00BD1F4L37
iShares Edge MSCI USA Val Fac ETF $ Acc GBP,IE00BD1F4M44,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001A2AA/IE00BD1F4M44
iShares Edge MSCI Wld Min Vol ETFGBPHAcc,IE00BGPP8L80,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001GYDC/IE00BGPP8L80
iShares Edge MSCI Wld Min Vol ETF $ Acc GBP,IE00B8FHGS14,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0000XOKV/IE00B8FHGS14
iShares Edge MSCI Wld Mom Fctr ETF $ Acc GBP,IE00BP3QZ825,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P00014E81/IE00BP3QZ825
iShares Edge MSCI Wld Qual Fctr ETF $Acc GBP,IE00BP3QZ601,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P00014E86/IE00BP3QZ601
iShares Edge MSCI Wld Val Fctr ETF $Acc GBP,IE00BP3QZB59,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P00014E8A/IE00BP3QZB59
iShares MSCI Turkey ETF USD Dist GBP,IE00B1FZS574,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0000946W/IE00B1FZS574
iShares MSCI USA CTB Enh ESGETFGBPHdgInc,IE000LZ4F7J0,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001S8R1/IE000LZ4F7J0
iShares MSCI USA CTB Enh ESG ETF USDDist GBP,IE00BHZPJ890,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001JSJ9/IE00BHZPJ890
iShares MSCI USA Islamic ETF USD Dist GBP,IE00B296QM64,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0000AAUB/IE00B296QM64
iShares MSCI USA Md-Cp Eq Wgt UCITS ETF GBP,IE00BD1F4K20,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P00019DWL/IE00BD1F4K20
iShares MSCI USA Qul Div Advcd ETF $ Dis GBP,IE00BKM4H312,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P00013BWT/IE00BKM4H312
iShares MSCI USA Scrn ETF USD Acc GBP,IE00BFNM3G45,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001IT8B/IE00BFNM3G45
iShares MSCI USA Sm CpCTBEnhESGETFUSDAcc GBP,IE00B3VWM098,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0000SLOJ/IE00B3VWM098
iShares MSCI USA SRI ETF GBP H Dist,IE00BMWPV470,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001MR3C/IE00BMWPV470
iShares MSCI USA SRI ETF USD Acc GBP,IE00BYVJRR92,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P00018CYJ/IE00BYVJRR92
Janus Henderson $ AAA CLO Actv CrETF$Acc GBP,LU2994520851,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001VFQ7/LU2994520851
JPM AC APAC exJPRshEnhIdxEqActETF$Acc GBP,IE00BMDV7354,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001OJGS/IE00BMDV7354
JPM AC APAC exJPRshEnhIdxEqActETF$Dis GBP,IE000P334X90,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001OJGK/IE000P334X90
JPM BetaBuilders EURGovtBd1-3yrETFEURAcc GBP,IE00BYVZV757,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001CR49/IE00BYVZV757
JPMorgan BtBldrs US Sml Cp Eq ETF USDAcc GBP,IE000JNKVS10,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001PLYW/IE000JNKVS10
JPM BetaBuilders US Trs Bd0-1yrETFUSDAcc GBP,IE00BJK3WF00,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001I2BX/IE00BJK3WF00
JPM BetaBuilders US Treasury Bd0-3MnETF$ GBP,IE00BMD8KM66,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001LT4J/IE00BMD8KM66
JPM BetaBuilders US TrsBd1-3 yrETFUSDAcc GBP,IE00BD9MMD49,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001DIR1/IE00BD9MMD49
JPM BetaBuilders US TreasuryBdETFGBPHAcc,IE00BK6Q9938,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001HNLE/IE00BK6Q9938
JPM Carb Transition Glbl Eq(CTB)ETF$Acc GBP,IE00BMDWYZ92,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001L7ZO/IE00BMDWYZ92
L&G GBP Corp Bd 0-5 Yr Scrn ETF GBP Dist,IE00BLRPQN90,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001LBBJ/IE00BLRPQN90
L&G GBP Corporate Bd Scrn ETF GBP Dis,IE00BLRPQM83,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001LBBK/IE00BLRPQM83
L&G Global Equity ETF GBP,IE00BFXR5S54,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001F2M8/IE00BFXR5S54
L&G Gold Mining ETF GBP,IE00B3CNHG25,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0000IM71/IE00B3CNHG25
L&G Healthcare Tech & Innovt ETF USD Acc GBP,IE00BK5BC677,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001HZ0U/IE00BK5BC677
L&G Hydrogen Economy ETF USD Acc GBP,IE00BMYDM794,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001LP5S/IE00BMYDM794
L&G India INR Government Bd ETF USD Dis GBP,IE00BL6K6H97,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001NOEG/IE00BL6K6H97
L&G Japan Equity ETF GBP,IE00BFXR5T61,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001F2M9/IE00BFXR5T61
L&G MSCI Europe Climate PathwayUCITS ETF GBP,IE00BKLTRN76,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001IGAL/IE00BKLTRN76
L&G Multi-Strategy Enhanced Cmdts £H ETF,IE00011CA799,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P0001RF02/IE00011CA799
UBS BBG TIPS 10+ UCITS ETF USD dis GBP,LU1459802754,https://www.direct.aviva.co.uk/wealth/ExchangeTradedFundSearch/ExchangeTradedFundDetails/0P000198ZF/LU1459802754
