name,isin,url
Aegon AM Sterling Corporate Bond Class B Accumulation,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/0745163/SelfSelectFund
Aegon AM Sterling Corporate Bond Class B Income,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/3159987/SelfSelectFund
Aegon AM Strategic Bond Class B Accumulation,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/B3ZLQW2/SelfSelectFund
Aegon AM Strategic Bond Class B Income,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/B00MY36/SelfSelectFund
Aegon AM Strategic Global Income Class B Accumulation,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/B296YZ5/SelfSelectFund
Aegon AM Strategic Global Income Class B Income,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/B296YW2/SelfSelectFund
Aegon AM Sustainable Equity Class B Accumulation,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/0727451/SelfSelectFund
Aegon AM UK Equity Class B Accumulation,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/0745141/SelfSelectFund
Aegon AM UK Equity Class B Income,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/3052268/SelfSelectFund
Aegon AM UK Smaller Companies Class B Accumulation,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/B142FS1/SelfSelectFund
Amundi Amundi Index MSCI Europe SRI PAB Class IG Accumulation,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/BJBYNS2/SelfSelectFund
Amundi Amundi Index MSCI Pacific Ex Japan SRI Class IG Accumulation,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/BNM5Q50/SelfSelectFund
Amundi Amundi Index MSCI USA SRI PAB Class IG Accumulation,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/BJBYNT3/SelfSelectFund
Amundi Amundi Index MSCI World SRI PAB Class IG (C) Accumulation,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/BJBYNV5/SelfSelectFund
Amundi Amundi MSCI Japan SRI Climate Paris Aligned Class IG Accumulation,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/BNM5Q61/SelfSelectFund
Amundi Amundi MSCI UK IMI SRI Climate Paris Aligned Class IG Accumulation,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/BNM5Q49/SelfSelectFund
Amundi Amundi Prime Japan Class IG Accumulation,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/BRJYTS2/SelfSelectFund
Amundi Amundi Prime UK Mid & Small Cap Class IG Accumulation,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/BRJYTR1/SelfSelectFund
Amundi Euro Aggregate Corporate SRI Class IHG Income,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/BKPV6B0/SelfSelectFund
Amundi Index MSCI EMU - RHG Class C Accumulation,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/BFZD9Y5/SelfSelectFund
Aviva Investors UK Funds UK Index Tracking Class 2 Income,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/B8XCGM2/SelfSelectFund
Aviva Investors UK Funds UK Listed Equity Income Class 2 Accumulation,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/B6R51K6/SelfSelectFund
Aviva Investors UK Funds UK Listed Equity Income Class 2 Income,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/0446080/SelfSelectFund
Aviva Investors UK Funds UK Listed Equity Unconstrained Class 2 Accumulation,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/0446035/SelfSelectFund
Aviva Investors UK Funds UK Listed Equity Unconstrained Class 2 Income,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/B7RBQX9/SelfSelectFund
Aviva Investors UK Funds UK Listed Small and Mid-Cap Class 2 Accumulation,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/0446057/SelfSelectFund
BNP Paribas Asset Management AXA Carbon Transition Sterling Buy and Maintain Credit Class Z Gross Accumulation,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/B7VXY26/SelfSelectFund
BNP Paribas Asset Management AXA Defensive Distribution Class Z Gross Accumulation,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/B03KM00/SelfSelectFund
BNP Paribas Asset Management AXA Defensive Distribution Class Z Gross Income,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/B03KM11/SelfSelectFund
BNP Paribas Asset Management AXA Distribution Class Z Accumulation,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/0616010/SelfSelectFund
BNY Mellon Global Emerging Markets Opportunities (GB) Class W (Net) Income,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/BVYPP91/SelfSelectFund
BNY Mellon Global Equity (GB) Class W Accumulation,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/B8376K5/SelfSelectFund
BNY Mellon Global Equity (GB) Class W Income,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/B53Q5S2/SelfSelectFund
BNY Mellon Global Equity Income Fund (Responsible) (GB) Class W Accumulation,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/BJ066Z7/SelfSelectFund
BNY Mellon Global Equity Income Fund (Responsible) (GB) Class W Income,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/BJ06709/SelfSelectFund
BNY Mellon Global High Yield Bond (GB) Class W Accumulation,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/B7KWF21/SelfSelectFund
BNY Mellon Global High Yield Bond (GB) Class W Income,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/B8BX3V5/SelfSelectFund
BNY Mellon Global Income (GB) Class W Accumulation,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/B7S9KM9/SelfSelectFund
BNY Mellon Global Income (GB) Class W Income,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/B8BQG48/SelfSelectFund
BNY Mellon Global Infrastructure Income (GB) Class W Accumulation,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/BDR8GH6/SelfSelectFund
Baillie Gifford Sustainable Growth - MERGED Class B Income,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/BDDY6H8/SelfSelectFund
Baillie Gifford UK Equity Alpha Class B Accumulation,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/0585819/SelfSelectFund
Baillie Gifford UK Equity Alpha Class B Income,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/0585790/SelfSelectFund
Barings Fund Managers Limited Eastern Trust Class I Accumulation,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/B9M3QP6/SelfSelectFund
Barings Fund Managers Limited Eastern Trust Class I Income,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/B85JKH4/SelfSelectFund
Barings Fund Managers Limited Europe Select Trust Class I Accumulation,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/BKXBBL7/SelfSelectFund
Barings Fund Managers Limited Europe Select Trust Class I Income,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/B7NB1W7/SelfSelectFund
Barings Fund Managers Limited European Growth Trust Class I Income,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/B8DDXV3/SelfSelectFund
Barings Fund Managers Limited German Growth Trust Class I Accumulation,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/B9M3QX4/SelfSelectFund
Barings Fund Managers Limited German Growth Trust Class I Hedged Accumulation,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/BX8ZV60/SelfSelectFund
BlackRock (Lux) BGF World Mining Class D2 Hedged Accumulation,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/B82XP07/SelfSelectFund
BlackRock (Lux) BGF World Mining Class D4 Income,,https://www.direct.aviva.co.uk/wealth/FundChoice/SelfSelectFundsList/FundDetails/B8QWF11/SelfSelectFund
