name,isin,url
Capital Gearing Ord,GB0001738615,https://www.direct.aviva.co.uk/wealth/InvestmentTrustSearch/InvestmentTrustDetails/E0GBR004CX/GB0001738615
CC Japan Income & Growth Ord,GB00BYSRMH16,https://www.direct.aviva.co.uk/wealth/InvestmentTrustSearch/InvestmentTrustDetails/F00000WLWG/GB00BYSRMH16
Chelverton UK Dividend Trust Ord,GB0006615826,https://www.direct.aviva.co.uk/wealth/InvestmentTrustSearch/InvestmentTrustDetails/E0GBR01PR6/GB0006615826
CQS New City High Yield Ord,JE00B1LZS514,https://www.direct.aviva.co.uk/wealth/InvestmentTrustSearch/InvestmentTrustDetails/F000000EOU/JE00B1LZS514
CT Private Equity Trust Ord,GB0030738271,https://www.direct.aviva.co.uk/wealth/InvestmentTrustSearch/InvestmentTrustDetails/F000000EW8/GB0030738271
CT UK Capital and Income Ord,GB0003463287,https://www.direct.aviva.co.uk/wealth/InvestmentTrustSearch/InvestmentTrustDetails/E0GBR01OSP/GB0003463287
CT UK High Income Ord,GB00B1N4G299,https://www.direct.aviva.co.uk/wealth/InvestmentTrustSearch/InvestmentTrustDetails/F0000026LU/GB00B1N4G299
Custodian Property Income REIT Ord,GB00BJFLFT45,https://www.direct.aviva.co.uk/wealth/InvestmentTrustSearch/InvestmentTrustDetails/F00000T1SI/GB00BJFLFT45
CVC Income & Growth GBP,JE00B9MRHZ51,https://www.direct.aviva.co.uk/wealth/InvestmentTrustSearch/InvestmentTrustDetails/F00000Q2Q8/JE00B9MRHZ51
Digital 9 Infrastructure Ord,JE00BPH3HM76,https://www.direct.aviva.co.uk/wealth/InvestmentTrustSearch/InvestmentTrustDetails/F000016Q2H/JE00BPH3HM76
Social Housing REIT Ord,GB00BF0P7H59,https://www.direct.aviva.co.uk/wealth/InvestmentTrustSearch/InvestmentTrustDetails/F00000ZDP6/GB00BF0P7H59
Strategic Equity Capital Ord,GB00B0BDCB21,https://www.direct.aviva.co.uk/wealth/InvestmentTrustSearch/InvestmentTrustDetails/F000000EZ0/GB00B0BDCB21
Target Healthcare REIT Ord,GB00BJGTLF51,https://www.direct.aviva.co.uk/wealth/InvestmentTrustSearch/InvestmentTrustDetails/F00000Q5EH/GB00BJGTLF51
Temple Bar Ord,GB00BMV92D64,https://www.direct.aviva.co.uk/wealth/InvestmentTrustSearch/InvestmentTrustDetails/E0GBR00J8R/GB00BMV92D64
Templeton Emerging Mkts Invmt Tr TEMIT,GB00BKPG0S09,https://www.direct.aviva.co.uk/wealth/InvestmentTrustSearch/InvestmentTrustDetails/F0GBR05WML/GB00BKPG0S09
Biotech Growth Ord,GB0000385517,https://www.direct.aviva.co.uk/wealth/InvestmentTrustSearch/InvestmentTrustDetails/F0GBR053PF/GB0000385517
City of London Ord,GB0001990497,https://www.direct.aviva.co.uk/wealth/InvestmentTrustSearch/InvestmentTrustDetails/E0GBR00QXA/GB0001990497
The European Smaller Companies Trust PLC,GB00BMCF8689,https://www.direct.aviva.co.uk/wealth/InvestmentTrustSearch/InvestmentTrustDetails/F0GBR06XF5/GB00BMCF8689
The Global Smaller Companies Trust Ord,GB00BKLXD974,https://www.direct.aviva.co.uk/wealth/InvestmentTrustSearch/InvestmentTrustDetails/E0GBR006SY/GB00BKLXD974
Merchants Trust Ord,GB0005800072,https://www.direct.aviva.co.uk/wealth/InvestmentTrustSearch/InvestmentTrustDetails/F0GBR051XC/GB0005800072
