name,isin,url
BlackRock American Income Trust Ord,GB00B7W0XJ61,https://www.direct.aviva.co.uk/wealth/InvestmentTrustSearch/InvestmentTrustDetails/F00000OUTA/GB00B7W0XJ61
BlackRock Energy and Resources Inc,GB00B0N8MF98,https://www.direct.aviva.co.uk/wealth/InvestmentTrustSearch/InvestmentTrustDetails/F000000EYO/GB00B0N8MF98
BlackRock Frontiers Ord,GB00B3SXM832,https://www.direct.aviva.co.uk/wealth/InvestmentTrustSearch/InvestmentTrustDetails/F00000LN8Y/GB00B3SXM832
BlackRock Greater Europe Ord,GB00B01RDH75,https://www.direct.aviva.co.uk/wealth/InvestmentTrustSearch/InvestmentTrustDetails/F000000EYP/GB00B01RDH75
BlackRock Income and Growth Ord,GB0030961691,https://www.direct.aviva.co.uk/wealth/InvestmentTrustSearch/InvestmentTrustDetails/F0GBR052QA/GB0030961691
BlackRock Smaller Companies Ord,GB0006436108,https://www.direct.aviva.co.uk/wealth/InvestmentTrustSearch/InvestmentTrustDetails/E0GBR01ORG/GB0006436108
BlackRock World Mining Trust Ord,GB0005774855,https://www.direct.aviva.co.uk/wealth/InvestmentTrustSearch/InvestmentTrustDetails/E0GBR01OPI/GB0005774855
Brown Advisory US Smaller Companies Ord,GB0003463402,https://www.direct.aviva.co.uk/wealth/InvestmentTrustSearch/InvestmentTrustDetails/F0GBR052PF/GB0003463402
Brunner Ord,GB0001490001,https://www.direct.aviva.co.uk/wealth/InvestmentTrustSearch/InvestmentTrustDetails/F0GBR051X2/GB0001490001
Caledonia Investments Ord,GB00BTNQ8K38,https://www.direct.aviva.co.uk/wealth/InvestmentTrustSearch/InvestmentTrustDetails/E0GBR00490/GB00BTNQ8K38
Schroder European Real Estate Inv Trust,GB00BY7R8K77,https://www.direct.aviva.co.uk/wealth/InvestmentTrustSearch/InvestmentTrustDetails/F00000WM3Z/GB00BY7R8K77
Schroder Income Growth Ord,GB0007915860,https://www.direct.aviva.co.uk/wealth/InvestmentTrustSearch/InvestmentTrustDetails/E0GBR01NNO/GB0007915860
Schroder Japan Trust Ord,GB0008022849,https://www.direct.aviva.co.uk/wealth/InvestmentTrustSearch/InvestmentTrustDetails/E0GBR01NIU/GB0008022849
Schroder Oriental Income Ord,GB00B0CRWN59,https://www.direct.aviva.co.uk/wealth/InvestmentTrustSearch/InvestmentTrustDetails/F0000008UY/GB00B0CRWN59
Schroder UK Mid Cap Ord,GB0006108418,https://www.direct.aviva.co.uk/wealth/InvestmentTrustSearch/InvestmentTrustDetails/E0GBR00A9W/GB0006108418
Schroders Capital Global Innov Trust Ord,GB00BVG1CF25,https://www.direct.aviva.co.uk/wealth/InvestmentTrustSearch/InvestmentTrustDetails/F00000VFUD/GB00BVG1CF25
Scottish American Ord,GB0007873697,https://www.direct.aviva.co.uk/wealth/InvestmentTrustSearch/InvestmentTrustDetails/E0GBR00CND/GB0007873697
Scottish Mortgage Ord,GB00BLDYK618,https://www.direct.aviva.co.uk/wealth/InvestmentTrustSearch/InvestmentTrustDetails/E0GBR00R1S/GB00BLDYK618
Scottish Oriental Smaller Cos Ord,GB00BRBL6574,https://www.direct.aviva.co.uk/wealth/InvestmentTrustSearch/InvestmentTrustDetails/E0GBR04AN0/GB00BRBL6574
Seraphim Space Investment Trust Ord,GB00BKPG0138,https://www.direct.aviva.co.uk/wealth/InvestmentTrustSearch/InvestmentTrustDetails/F00001A8YM/GB00BKPG0138
