name,isin,url
Herald Ord,GB0004228648,https://www.direct.aviva.co.uk/wealth/InvestmentTrustSearch/InvestmentTrustDetails/E0GBR01NLR/GB0004228648
HICL Infrastructure PLC Ord,GB00BJLP1Y77,https://www.direct.aviva.co.uk/wealth/InvestmentTrustSearch/InvestmentTrustDetails/F0000008ZF/GB00BJLP1Y77
ICG Enterprise Trust Ord,GB0003292009,https://www.direct.aviva.co.uk/wealth/InvestmentTrustSearch/InvestmentTrustDetails/E0GBR00VWK/GB0003292009
Impax Environmental Markets Ord,GB0031232498,https://www.direct.aviva.co.uk/wealth/InvestmentTrustSearch/InvestmentTrustDetails/E0GBR01R9F/GB0031232498
India Capital Growth Ord,GB00B0P8RJ60,https://www.direct.aviva.co.uk/wealth/InvestmentTrustSearch/InvestmentTrustDetails/F000000DUI/GB00B0P8RJ60
International Biotechnology Ord,GB0004559349,https://www.direct.aviva.co.uk/wealth/InvestmentTrustSearch/InvestmentTrustDetails/F0GBR04Y7C/GB0004559349
Invesco Asia Dragon Trust Ord,GB0004535307,https://www.direct.aviva.co.uk/wealth/InvestmentTrustSearch/InvestmentTrustDetails/F0GBR052RM/GB0004535307
Invesco Bond Income Plus Ord,JE00B6RMDP68,https://www.direct.aviva.co.uk/wealth/InvestmentTrustSearch/InvestmentTrustDetails/E0GBR04ATI/JE00B6RMDP68
Invesco Global Equity Income Trust ord,GB00B1DQ6472,https://www.direct.aviva.co.uk/wealth/InvestmentTrustSearch/InvestmentTrustDetails/F000000EWC/GB00B1DQ6472
JPMorgan American Ord,GB00BKZGVH64,https://www.direct.aviva.co.uk/wealth/InvestmentTrustSearch/InvestmentTrustDetails/E0GBR01ABF/GB00BKZGVH64
